datetime,LV6.201 SGen 1 [PV8],LV6.201 SGen 2 [PV2],LV6.201 SGen 3 [PV6],LV6.201 SGen 4 [PV5],LV6.201 SGen 5 [PV8],LV6.201 SGen 6 [PV5]
2016-01-01 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 08:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 08:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 09:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 09:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 10:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 10:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 11:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 11:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 12:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 12:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 13:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 13:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 14:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 14:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 15:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 15:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 16:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 17:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 08:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 08:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 09:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 09:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 10:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 10:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 11:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 11:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 12:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 12:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 13:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 13:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 14:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 14:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 15:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 15:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 16:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 17:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 08:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 08:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 09:15:00,2.012390087929648e-06,2.7793764988009477e-06,9.507593924860072e-06,1.9159472422062272e-05,2.0351718625099835e-06,2.50599520383692e-06
2016-01-03 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 09:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 10:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 10:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 11:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 11:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 12:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 12:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 13:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 13:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 14:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 14:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 15:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 15:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 16:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 17:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-03 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 08:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 08:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 09:00:00,0.00011251152238805968,0.0006438587462686565,0.001208342925373134,0.0010126037014925372,0.00010095211940298506,0.00014873098507462684
2016-01-04 09:15:00,3.823582520765622e-05,0.0002835012639942219,0.00045479776092452175,0.0002964319248826293,3.267425063199712e-05,4.935897435897439e-05
2016-01-04 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 09:45:00,6.175398251287583e-05,0.0003177079889807165,0.000693919750868368,0.0004885471313929815,6.053515391064802e-05,7.353599233441136e-05
2016-01-04 10:00:00,5.505107128419355e-05,0.0001707788707721333,0.0003830804473790598,0.0002839617302250373,4.567497641827251e-05,5.545290392130445e-05
2016-01-04 10:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 10:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 11:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 11:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 12:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 12:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 13:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 13:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 14:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 14:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 15:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 15:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 16:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 17:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
